"Date","Open","High","Low","Close","Volume"
"02/12/2026","79.11","79.15","75.23","75.86","73,516,070"
"02/11/2026","81.96","82.48","79.45","79.62","40,840,270"
"02/10/2026","82.715","84.66","82.09","82.21","43,595,790"
"02/09/2026","82.18","82.205","79.87","81.47","42,200,210"
"02/06/2026","81.02","82.485","80.65","82.2","46,154,060"
"02/05/2026","81.49","83.3","80.535","80.87","54,805,690"
"02/04/2026","79.99","81.435","79.225","80.16","48,963,240"
"02/03/2026","82.23","82.45","79.62","79.94","49,789,040"
"02/02/2026","83.53","85.27","82.72","82.76","41,445,250"
"01/30/2026","83.1","84.055","82.78","83.49","45,755,030"
"01/29/2026","84.31","84.38","82.3501","83.16","42,278,100"
"01/28/2026","85.625","86.47","84.295","84.64","37,762,610"
"01/27/2026","85.275","85.6","83.88","85.58","37,790,830"
"01/26/2026","86.92","86.94","85.35","85.7","40,941,880"
"01/23/2026","83.43","86.3","83.28","86.12","64,520,380"
"01/22/2026","85.02","85.1","82.98","83.54","69,113,300"
"01/21/2026","82.515","86","81.93","85.36","127,940,700"
"01/20/2026","88.97","89.9","87.02","87.26","109,729,700"
"01/16/2026","88.335","88.51","87.78","88","48,130,500"
"01/15/2026","89.02","89.89","87.82","88.05","36,945,060"
"01/14/2026","91.24","91.58","87.95","88.55","49,737,700"
"01/13/2026","89.44","91.15","89.07","90.32","45,221,100"
"01/12/2026","89.69","90.335","89.33","89.41","36,290,610"
"01/09/2026","90.03","90.05","88.32","89.46","55,579,520"
"01/08/2026","90.45","91.25","89.58","90.53","40,068,670"
"01/07/2026","91.555","92.419","90.06","90.73","36,525,740"
"01/06/2026","91.54","91.64","89.74","90.65","43,330,970"
"01/05/2026","90.92","92.63","90.84","91.46","39,183,320"
"01/02/2026","94.13","94.13","90.8104","90.99","41,155,400"
"12/31/2025","93.6","94.305","93.2","93.76","23,495,190"
"12/30/2025","93.52","93.9899","93.34","93.78","23,422,030"
"12/29/2025","93.99","94.97","93.625","94.15","24,493,740"
"12/26/2025","93.48","94.685","93.27","94.47","22,068,280"
"12/24/2025","93.11","93.68","92.665","93.64","12,427,900"
"12/23/2025","93.395","93.81","91.33","93.5","25,896,230"
"12/22/2025","94.71","94.71","92.91","93.23","39,484,770"
"12/19/2025","93.57","95.54","93.45","94.39","78,990,150"
"12/18/2025","95.02","95.81","93.59","94","37,244,730"
"12/17/2025","95.98","97.33","94.46","94.79","50,472,780"
"12/16/2025","93.88","94.93","93.32","94.57","34,264,990"
"12/15/2025","96.015","96.37","93.53","93.77","40,016,460"
"12/12/2025","95.5","96.92","94.65","95.19","49,323,120"
"12/11/2025","93.895","94.82","92.76","94.09","43,949,010"
"12/10/2025","96.735","96.97","92.35","92.71","74,129,270"
"12/09/2025","97.03","97.24","95.45","96.71","51,745,580"
"12/08/2025","99.87","99.89","95.3","96.79","100,906,300"
"12/05/2025","98.775","104.79","97.74","100.24","133,363,600"
"12/04/2025","103.57","103.8","101.77","103.22","51,779,140"
"12/03/2025","106.59","106.87","102.03","103.96","53,593,400"
"12/02/2025","109.205","109.73","107.52","109.35","25,762,980"
"12/01/2025","106.51","109.335","106.31","109.13","24,873,390"
"11/28/2025","106.435","107.94","106.24","107.58","15,021,610"
"11/26/2025","105.74","106.95","105.22","106.14","27,951,010"
"11/25/2025","106.12","106.3","103.82","104.4","35,122,560"
"11/24/2025","104.25","108.04","103.32","106.97","62,918,290"
"11/21/2025","105.13","106.53","103.81","104.31","41,232,690"
"11/20/2025","111","111.1","105.39","105.67","36,918,550"
"11/19/2025","113","113.34","108.61","110","31,868,090"
"11/18/2025","110.29","115.25","109.2","114.09","43,440,570"
"11/17/2025","110.75","111.85","109.55","110.29","26,082,730"
"11/14/2025","114.273","114.273","110.721","111.217","47,607,130"
"11/13/2025","115.85","116.733","114.569","115.423","40,143,590"
"11/12/2025","113.817","116.434","112.826","115.75","39,220,570"
"11/11/2025","111.76","113.922","111.28","113.644","27,965,940"
"11/10/2025","110.6715","112.82","110.405","112.007","36,929,000"
"11/07/2025","109.4175","110.822","108.75","110.366","44,125,340"
"11/06/2025","109.458","110.37","108.513","109.702","36,531,700"
"11/05/2025","108.5","110.085","107.337","109.846","35,539,170"
"11/04/2025","109.999","110.46","108.668","109.296","38,717,800"
"11/03/2025","113.324","113.35","107.515","110.009","58,634,390"
"10/31/2025","110.539","113.488","110.198","111.886","68,665,000"
"10/30/2025","109.44","110.616","108.811","108.9","41,580,990"
"10/29/2025","109.984","110.855","109.6","110.041","33,994,870"
"10/28/2025","109.4","111.698","109.3008","110.25","40,209,010"
"10/27/2025","110.067","110.228","108.73","109.456","46,911,140"
"10/24/2025","111.1","111.451","109.441","109.469","60,280,250"
"10/23/2025","112.69","112.7828","109.973","111.359","68,497,220"
"10/22/2025","114.29","115.76","111.251","111.637","147,890,300"
"10/21/2025","124.283","124.86","123.176","124.135","65,082,340"
"10/20/2025","120.7875","124.776","120.69","123.856","39,862,350"
"10/17/2025","118.36","120.312","117.895","119.936","29,571,010"
"10/16/2025","121.215","121.671","117.6","118.359","28,326,190"
"10/15/2025","121.301","121.962","120.161","120.329","20,251,940"
"10/14/2025","121.475","122.429","120.31","121.535","23,624,460"
"10/13/2025","122.135","123.112","120.681","121.903","24,607,830"
"10/10/2025","122.9","124.7","121.91","122.008","42,797,760"
"10/09/2025","121.425","123.75","121.182","123.107","28,240,770"
"10/08/2025","119.711","121.739","119.2","121.425","28,513,530"
"10/07/2025","117.779","120.1365","117.746","119.106","33,090,940"
"10/06/2025","116.037","116.358","114.545","116.331","29,685,960"
"10/03/2025","116.5","116.8","114.322","115.332","31,373,650"
"10/02/2025","116.15","116.333","113.4","116.253","46,854,670"
"10/01/2025","117.549","117.914","116.321","117.09","41,102,210"
"09/30/2025","120.641","120.85","117.8","119.892","38,303,040"
"09/29/2025","120.5","122.449","118.754","120.641","30,331,740"
"09/26/2025","120.542","121.4","120","121.061","19,449,570"
"09/25/2025","120.309","121.684","119.151","120.824","19,977,830"
"09/24/2025","121.861","122.15","119.42","120.395","27,731,270"
"09/23/2025","122.733","122.779","120.847","121.847","24,991,460"
"09/22/2025","122.19","122.976","121.4243","122.737","25,468,140"
"09/19/2025","121.862","122.995","120.81","122.697","49,475,900"
"09/18/2025","122.082","123.3","120.55","120.778","31,691,050"
"09/17/2025","122.102","123.393","120.6605","122.85","34,597,960"
"09/16/2025","120.564","120.9","119.728","120.051","24,046,860"
"09/15/2025","118.84","120.724","117.3208","120.226","29,092,770"
"09/12/2025","120.3055","121.178","118.24","118.844","37,849,440"
"09/11/2025","125.1","125.3445","119.2","120.35","56,822,860"
"09/10/2025","126.3975","126.7","124.6355","124.771","27,010,150"
"09/09/2025","124.667","126.5721","124.667","126.325","22,196,550"
"09/08/2025","124.854","125.204","123.2","124.476","19,150,530"
"09/05/2025","126","126.71","123.902","124.382","23,796,730"
"09/04/2025","122.32","125.748","122.309","125.748","30,235,060"
"09/03/2025","120.514","122.7","120.338","122.618","24,714,950"
"09/02/2025","119.7","121.54","118.28","121.411","23,032,690"
"08/29/2025","122.797","122.879","120.115","120.825","32,098,170"
"08/28/2025","122.279","123.7891","121.4268","123.145","19,503,360"
"08/27/2025","122.361","122.921","121.3","122.35","16,645,260"
"08/26/2025","122.021","123.15","121.22","122.609","19,857,140"
"08/25/2025","120.165","123.38","119.9","121.807","28,120,360"
"08/22/2025","120.888","121.362","119.823","120.465","31,281,330"
"08/21/2025","121.143","122.14","119.7635","120.621","20,471,780"
"08/20/2025","121.8","122.3","119.331","121.386","24,343,980"
"08/19/2025","124.02","124.1","119.279","121.415","37,077,310"
"08/18/2025","123.563","125.116","123.545","124.509","21,110,870"
"08/15/2025","123.404","124.6941","122.788","123.895","27,678,040"
"08/14/2025","120.989","124.409","120.703","123.056","39,046,680"
"08/13/2025","123.4","123.712","120.3","120.444","27,623,550"
"08/12/2025","122.5","123.199","120.6505","122.528","22,826,270"
"08/11/2025","121.401","122.307","120.193","121.831","24,556,480"
"08/08/2025","118.319","121.411","118.037","121.164","38,166,890"
"08/07/2025","118.176","119.122","116.82","118.037","26,283,210"
"08/06/2025","115.352","118.1375","115.187","117.848","33,621,610"
"08/05/2025","117.1","117.171","114.471","114.787","26,607,350"
"08/04/2025","116.765","117.7","116.2615","117.099","22,447,020"
"08/01/2025","116.301","117.8505","115.285","115.86","38,909,500"
"07/31/2025","118.48","119","115.774","115.94","37,129,490"
"07/30/2025","116.855","118.485","116.61","118.42","29,227,310"
"07/29/2025","117.9","117.96","116.329","116.874","27,524,890"
"07/28/2025","118.12","119.779","116.853","117.46","34,469,580"
"07/25/2025","117.8415","118.732","117.4382","118.049","26,292,600"
"07/24/2025","117.78","118.35","116.266","118.076","38,455,700"
"07/23/2025","118.981","119.2619","117.36","117.678","45,042,640"
"07/22/2025","123.038","123.237","118.75","119.008","50,629,700"
"07/21/2025","120.6","123.71","119.8","123.327","56,275,910"
"07/18/2025","124.196","124.65","120.101","120.924","106,933,100"
"07/17/2025","125.3","127.75","124.48","127.417","64,698,770"
"07/16/2025","126.171","127.1","124.982","125.031","32,270,220"
"07/15/2025","126.2","127.122","124.3245","126.027","28,017,310"
"07/14/2025","124.491","127.049","124","126.195","27,810,480"
"07/11/2025","125.9786","126.1","123.13","124.511","39,571,500"
"07/10/2025","128.55","128.96","124.601","125.059","42,364,940"
"07/09/2025","127.399","128.829","126.624","128.828","23,844,770"
"07/08/2025","129.09","129.325","126","127.531","32,925,250"
"07/07/2025","129.5","129.5","127.602","128.962","22,737,370"
"07/03/2025","129.2","130.226","127.976","129.718","20,062,240"
"07/02/2025","129.696","129.995","127.159","128.486","30,488,010"
"07/01/2025","133.823","133.8774","128.222","129.36","49,935,670"
"06/30/2025","133.1","134.115","132.121","133.913","32,829,080"
"06/27/2025","130.688","133.1345","130.1","132.312","40,708,570"
"06/26/2025","128","130.734","128","130.667","26,058,700"
"06/25/2025","128.684","129.8","127.381","127.525","21,465,100"
"06/24/2025","126.0545","128.2571","125.5","127.911","26,633,070"
"06/23/2025","123.8025","125.484","121.501","125.354","26,673,180"
"06/20/2025","123.445","124.85","122.4349","123.141","53,481,930"
"06/18/2025","122.999","124.2","122.05","122.229","22,810,470"
"06/17/2025","121.995","123.2357","121.609","122.067","18,921,260"
"06/16/2025","121.22","122.625","121.22","122.535","21,127,970"
"06/13/2025","120.659","122.062","120.189","121.215","22,102,530"
"06/12/2025","122.259","123","121.1965","121.503","20,846,020"
"06/11/2025","120.26","122.829","119.601","121.988","23,822,800"
"06/10/2025","122.752","122.752","118.061","120.362","44,544,470"
"06/09/2025","123.888","123.888","122.157","122.446","24,031,170"
"06/06/2025","125.941","126","123.555","124.1475","25,569,560"
"06/05/2025","124.06","126.281","123.729","125.052","28,217,970"
"06/04/2025","122.0735","124.256","121.988","123.966","23,593,810"
"06/03/2025","121.987","122.957","121.118","121.794","23,637,620"
"06/02/2025","120.12","121.94","119.625","121.898","22,942,160"
"05/30/2025","119.833","121.181","118.0925","120.723","46,967,560"
"05/29/2025","120.8","120.9","117.628","118.486","33,030,790"
"05/28/2025","121.027","121.591","120.602","120.855","18,558,500"
"05/27/2025","119.533","121.177","119.309","121.157","29,204,690"
"05/23/2025","118.4","119.145","117.944","118.539","21,864,830"
"05/22/2025","119.24","119.875","118.7208","118.797","18,615,880"
"05/21/2025","118.65","121.122","118.65","119.463","29,766,100"
"05/20/2025","118.679","119.3","117.902","119.202","21,330,660"
"05/19/2025","117.3575","119.164","117.171","119.164","28,534,150"
"05/16/2025","119.314","119.65","117.939","119.153","46,983,530"
"05/15/2025","114.774","118.7802","114.7647","117.798","44,640,410"
"05/14/2025","112.9595","115.29","112.84","115.099","39,101,470"
"05/13/2025","111.446","114.788","110.63","113.844","39,978,690"
"05/12/2025","112.426","113","110.293","111","64,790,790"
"05/09/2025","114.71","115.1","113.322","114.022","25,696,330"
"05/08/2025","116.162","116.2294","113.92","114.443","37,608,720"
"05/07/2025","113.9175","116.4","113.8","115.541","43,523,940"
"05/06/2025","112.943","114.766","112.64","113.769","32,566,820"
"05/05/2025","111.4795","114.402","110.701","113.406","56,623,170"
"05/02/2025","113.666","115.944","113.332","115.649","37,742,820"
"05/01/2025","112.252","114.242","111.183","113.347","34,994,970"
"04/30/2025","111.265","113.32","110.111","113.172","42,666,760"
"04/29/2025","110.392","112.781","109.548","112.564","37,773,290"
"04/28/2025","110","111.4","108.262","111.038","38,310,880"
"04/25/2025","109.704","110.6798","109.1","110.153","39,500,080"
"04/24/2025","104.8","110.1","104.702","109.687","63,818,960"
"04/23/2025","104.7225","106.125","103.2","104.959","64,718,760"
"04/22/2025","100.53","106.497","100.452","104.034","93,688,730"
"04/21/2025","98.44","101.9","97.305","98.791","97,757,470"
"04/17/2025","96.9","98.4702","95.6","97.303","88,937,350"
"04/16/2025","97.628","98.121","94.9165","96.163","60,661,130"
"04/15/2025","95","99.345","94.8","97.628","77,119,820"
"04/14/2025","93.27","94.898","91.9498","93.128","40,358,950"
"04/11/2025","92","94.486","90.668","91.829","40,736,380"
"04/10/2025","93.194","94.1235","89.4","92.117","51,297,550"
"04/09/2025","85.593","95.143","85.44","94.547","74,979,740"
"04/08/2025","91.244","92.242","85.77","87.04","56,253,820"
"04/07/2025","82.7845","90.674","82.11","86.783","66,568,230"
"04/04/2025","89.65","90.6628","85.387","85.586","67,988,060"
"04/03/2025","90.18","94.6592","90.047","91.705","58,646,220"
"04/02/2025","92.3","94.9548","91.611","93.552","32,568,860"
"04/01/2025","92.75","93.229","91.15","92.838","35,199,560"
"03/31/2025","92.053","93.448","90.059","93.253","46,340,750"
"03/28/2025","97.2","97.498","92.923","93.385","44,227,170"
"03/27/2025","97.422","98.9","96.6366","97.672","30,472,370"
"03/26/2025","99.381","99.679","96.632","97.065","35,347,070"
"03/25/2025","97.818","99.87","97.711","99.728","37,822,450"
"03/24/2025","96.967","97.7","95.155","97.199","46,778,710"
"03/21/2025","94.1635","96.3653","94.095","96.029","59,054,290"
"03/20/2025","95.001","96.7","94.55","95.084","44,663,050"
"03/19/2025","93.577","96.8","92.4","95.949","66,623,610"
"03/18/2025","94","94.825","91.63","92.998","60,094,000"
"03/17/2025","93.995","96.763","93.442","95.002","75,431,460"
"03/14/2025","90.146","91.9625","90.1","91.8","52,006,840"
"03/13/2025","91.3","92.1889","88.751","89.017","50,016,980"
"03/12/2025","91.46","92.718","90.1","91.968","68,658,370"
"03/11/2025","86.741","91.068","86.6","89.51","73,989,340"
"03/10/2025","87.507","88.127","85.45","86.668","69,953,090"
"03/07/2025","89.764","90.4886","85.807","89.111","77,374,880"
"03/06/2025","97.299","97.369","89.9","90.636","78,525,590"
"03/05/2025","97.362","99.56","96.948","99.092","38,079,350"
"03/04/2025","97.161","98.6313","94.821","97.258","43,928,140"
"03/03/2025","98.3","99.493","96.481","97.37","39,074,470"
"02/28/2025","96.956","98.227","95.817","98.056","47,174,090"
"02/27/2025","99.5","100.0726","96.1825","96.307","37,665,660"
"02/26/2025","97.76","100.089","97.69","99.006","33,972,050"
"02/25/2025","98.94","99.44","95.5","97.724","47,383,040"
"02/24/2025","100.8","101.517","98.448","98.847","44,262,270"
"02/21/2025","102.942","103.238","99.939","100.315","37,387,100"
"02/20/2025","104.2","104.5","101.5594","102.454","31,118,310"
"02/19/2025","103.518","104.5","102.451","104.333","26,000,480"
"02/18/2025","106","106.2","102.3749","103.585","42,293,390"
"02/14/2025","104.495","106.45","104.169","105.86","31,454,300"
"02/13/2025","102.6625","104.599","102.51","104.369","34,760,680"
"02/12/2025","100.549","102.774","99.8347","102.731","33,889,660"
