"Date","Open","High","Low","Close","Volume"
"02/02/2026","166.16","166.57","162.46","162.51","2,363,937"
"01/30/2026","166.03","166.79","160.72","165.15","4,188,046"
"01/29/2026","167.29","169.46","166.215","168.72","2,656,444"
"01/28/2026","169.52","172.35","166.66","166.73","3,416,062"
"01/27/2026","173.73","174.53","167.23","168.12","3,170,990"
"01/26/2026","174.44","175.71","171.965","174.7","3,040,430"
"01/23/2026","180.67","180.92","173.8542","174.91","4,634,479"
"01/22/2026","180.5","183.7","179.01","181.19","4,470,279"
"01/21/2026","182.56","183.39","179.37","181.07","3,467,762"
"01/20/2026","181.93","188.35","179.5","184.08","3,733,260"
"01/16/2026","201.21","201.21","187.95","188.46","3,837,334"
"01/15/2026","200.31","203.519","195.69","201.08","2,525,796"
"01/14/2026","203.09","203.825","199.03","199.85","2,791,006"
"01/13/2026","208.23","209.085","200.85","203.7","3,366,791"
"01/12/2026","212.63","214.3302","204","206.4","4,333,906"
"01/09/2026","223.95","223.95","213.03","215.3","1,332,770"
"01/08/2026","209.25","220.64","209.25","217.36","2,433,200"
"01/07/2026","215.73","217.345","209.185","211.52","2,197,360"
"01/06/2026","221.58","226.555","219.05","219.75","1,404,782"
"01/05/2026","218.18","223.53","217.555","221.42","962,249"
"01/02/2026","216.35","219","213.89","218.27","2,433,928"
"12/31/2025","217.13","217.82","214.89","215.04","1,117,681"
"12/30/2025","217.2","218.55","216.45","217.46","857,949"
"12/29/2025","218.01","218.3606","215.71","217.14","1,457,429"
"12/26/2025","220","221.65","218.97","220.65","791,116"
"12/24/2025","217.98","219.96","216.685","219.72","709,661"
"12/23/2025","224.535","224.535","216.5","219.21","1,351,306"
"12/22/2025","223.94","225.94","221.37","223.97","1,888,236"
"12/19/2025","220.94","224.15","220.24","222.11","3,847,433"
"12/18/2025","219.92","221.55","218.31","220.18","2,597,434"
"12/17/2025","219.63","223.86","217.44","217.72","2,449,722"
"12/16/2025","219.57","219.84","217.29","219.34","1,652,823"
"12/15/2025","223.36","223.545","217.05","219.7","2,331,872"
"12/12/2025","222.96","229.86","222","223.04","3,150,173"
"12/11/2025","215.83","220.44","215.21","220.18","1,949,719"
"12/10/2025","217.55","218.65","214.925","218.34","2,777,303"
"12/09/2025","214.31","216.89","213.1","216","2,711,453"
"12/08/2025","208.02","215.22","206.43","214.78","2,122,840"
"12/05/2025","211.48","211.48","207","208.5","2,298,735"
"12/04/2025","211.79","211.795","206.76","211.09","1,101,310"
"12/03/2025","206.61","213.73","206.285","211.77","1,680,207"
"12/02/2025","207.53","212.21","205.77","208.12","2,330,226"
"12/01/2025","206.65","209.115","202.63","204.12","2,184,148"
"11/28/2025","201.3","210.55","201.3","208.81","1,595,507"
"11/26/2025","197.79","203.295","197.14","199.92","4,061,742"
"11/25/2025","191.36","198.4","190.55","195.93","2,420,013"
"11/24/2025","194.67","194.895","189.33","191.79","2,778,724"
"11/21/2025","197.36","197.47","190.54","193.31","1,469,317"
"11/20/2025","196.42","200.95","192.33","192.5","2,375,863"
"11/19/2025","194.44","194.76","189.4","193.27","1,707,571"
"11/18/2025","190.89","197.22","190","193.19","2,675,761"
"11/17/2025","198.83","199.1099","190.56","191.11","3,696,150"
"11/14/2025","197.57","203.39","193.27","198.58","5,126,502"
"11/13/2025","220.5","221.28","200.07","201","9,308,569"
"11/12/2025","232.35","235.77","232","234.45","2,977,737"
"11/11/2025","230.33","233.05","229.085","231.86","2,100,064"
"11/10/2025","225.61","234.595","225.57","229.85","2,111,821"
"11/07/2025","211.7","224.935","208.65","223.03","3,318,615"
"11/06/2025","217.34","218.53","213.12","216.49","2,138,021"
"11/05/2025","221.04","221.48","211.47","216.22","4,089,551"
"11/04/2025","221.84","224.41","221.14","222.03","4,239,718"
"11/03/2025","231.97","233.35","229.92","231.02","1,827,666"
"10/31/2025","230.59","232.78","228.07","232.59","3,770,869"
"10/30/2025","234","236.19","228.31","230.88","2,676,863"
"10/29/2025","238.26","240.04","235.28","236.53","1,583,590"
"10/28/2025","236.12","242.86","233","237.21","3,456,001"
"10/27/2025","243.92","245.705","242.5006","244.54","1,749,204"
"10/24/2025","253.1","255.26","243.31","243.92","2,229,274"
"10/23/2025","251.85","254.21","250.325","251.29","1,469,467"
"10/22/2025","250.5","253.88","249.835","252.34","2,156,545"
"10/21/2025","247.285","252.72","247.21","251.04","1,371,403"
"10/20/2025","253.7","255.21","246.07","250.49","1,799,562"
"10/17/2025","249.63","253","248.16","251.86","2,140,413"
"10/16/2025","249.63","252.19","248.455","249.85","1,940,045"
"10/15/2025","248.165","254.47","247.09","249.91","2,082,183"
"10/14/2025","246.3","251.7","246.3","249.94","2,098,492"
"10/13/2025","244.4","250.78","243.74","249.73","2,806,234"
"10/10/2025","245","246.18","238.42","242.18","3,394,698"
"10/09/2025","244.52","248.31","243.99","247.7","2,416,048"
"10/08/2025","240.38","248.105","239.135","246.04","4,596,590"
"10/07/2025","243.86","243.86","230.65","237.89","6,669,018"
"10/06/2025","253.95","256.5","244.93","247","3,199,447"
"10/03/2025","251.76","257.76","250.54","256.3","3,457,831"
"10/02/2025","252.59","255.4","248.92","249.64","3,087,720"
"10/01/2025","254.81","261.22","252.28","252.42","5,853,703"
"09/30/2025","278.17","278.17","251.32","254","6,564,751"
"09/29/2025","284.2","284.87","280.38","283.26","1,565,426"
"09/26/2025","280","282.64","278.06","280.17","1,065,439"
"09/25/2025","278.01","280.47","276.235","279.02","1,243,695"
"09/24/2025","285.32","285.65","279.22","279.77","1,368,935"
"09/23/2025","285.7","287.44","283.63","284.08","1,415,251"
"09/22/2025","282.06","286.04","279.345","285.32","1,751,191"
"09/19/2025","280.24","285.23","280.24","284.5","1,675,463"
"09/18/2025","278.86","282.9","277.49","282.33","1,268,766"
"09/17/2025","280.88","281.12","275.635","278.98","1,760,954"
"09/16/2025","277.95","280.48","275.72","279.93","1,840,829"
"09/15/2025","282.54","282.54","276.88","278","1,530,658"
"09/12/2025","289.52","289.595","280.135","281.09","2,090,078"
"09/11/2025","289.2","292.31","286.31","292.15","1,228,463"
"09/10/2025","291.56","292.72","290.52","291.22","1,218,420"
"09/09/2025","288.34","292.76","287.6","291.94","1,743,626"
"09/08/2025","296.08","296.31","286.06","288.04","2,459,681"
"09/05/2025","295.1","297.225","292.11","295.28","1,927,031"
"09/04/2025","293.97","293.97","289.33","292.38","2,259,875"
"09/03/2025","298.61","299.11","294.3","294.43","1,476,368"
"09/02/2025","295.49","300.92","290.145","299","2,550,993"
"08/29/2025","308.16","309.38","303.535","307.17","1,282,229"
"08/28/2025","305.55","309.41","304.5","308.6","872,253"
"08/27/2025","302.11","306.44","300.565","305.34","1,065,585"
"08/26/2025","296.14","300.9","294.92","300.82","2,410,096"
"08/25/2025","300.13","300.95","296.89","299.98","1,245,981"
"08/22/2025","296.18","300.7713","295.02","299.42","748,803"
"08/21/2025","296.52","297.99","293.03","295","998,201"
"08/20/2025","289.35","294.54","287.38","294.53","1,372,601"
"08/19/2025","290.81","295.01","289.68","290.76","2,013,872"
"08/18/2025","294.63","296.175","292.52","294","1,246,776"
"08/15/2025","290.03","295.29","288.3","293.31","1,375,348"
"08/14/2025","292.05","293.325","288.155","288.77","1,791,611"
"08/13/2025","289.21","294.79","287.655","293.72","1,355,486"
"08/12/2025","281.23","288.42","281.23","288.38","1,554,080"
"08/11/2025","281.08","286.7","280.39","284.58","2,904,213"
"08/08/2025","291.615","293.8","276.86","280.59","7,318,207"
"08/07/2025","312.85","313.685","304.53","306.07","2,719,524"
"08/06/2025","302.64","307.2","301.05","306.95","2,708,365"
"08/05/2025","304.18","305.89","297.86","304.48","2,165,635"
"08/04/2025","302.45","304.14","299.72","303.91","1,533,688"
"08/01/2025","297.92","300.29","294.43","299.62","2,003,929"
"07/31/2025","304.58","308.8","301.54","302.26","2,334,707"
"07/30/2025","305.82","307.13","302.08","304.02","2,703,534"
"07/29/2025","306.63","306.65","301.09","305.24","1,858,002"
"07/28/2025","304.9","306.49","302.59","306.25","1,382,535"
"07/25/2025","301","305.05","298.96","304.97","1,392,450"
"07/24/2025","305.86","306.58","299.93","300.04","2,202,762"
"07/23/2025","302.88","305.48","300.57","305.48","1,604,016"
"07/22/2025","305.44","305.44","297.6","301.72","1,985,710"
"07/21/2025","300.04","305.77","296.895","302.53","2,496,985"
"07/18/2025","308.65","309.77","305.43","306.79","1,914,580"
"07/17/2025","295.73","305.49","294.31","304.79","2,317,551"
"07/16/2025","294.76","298.58","293.07","296.26","1,850,853"
"07/15/2025","295.75","296.68","290.03","293.41","1,670,016"
"07/14/2025","288.92","296.1","288.065","295.12","2,524,642"
"07/11/2025","290.41","290.995","288.26","289.89","1,446,992"
"07/10/2025","287.61","292.49","285.01","289.58","1,633,590"
"07/09/2025","286","287.07","281.37","286.33","1,830,453"
"07/08/2025","286.74","288.5","283.21","285.24","2,600,408"
"07/07/2025","280.3","285.19","278.525","282.85","1,510,676"
"07/03/2025","282.12","282.365","279.215","281.05","1,138,206"
"07/02/2025","282.56","283.98","278.68","282.33","2,721,646"
"07/01/2025","282.03","285.1","279.96","284.76","2,686,437"
"06/30/2025","282.23","286.34","279.97","285.76","3,275,300"
"06/27/2025","272.18","279.68","270.81","278.68","18,373,240"
"06/26/2025","269.26","271.27","266.92","271.26","2,864,871"
"06/25/2025","277.48","277.74","267.72","267.98","3,382,942"
"06/24/2025","272.78","277.04","270.57","275.83","5,820,640"
"06/23/2025","263.17","271.57","262.875","270.53","6,085,412"
"06/20/2025","271.89","272.14","263.36","263.75","7,234,958"
"06/18/2025","274.2","276.45","270.51","272.47","6,452,253"
"06/17/2025","268.535","272.23","267.37","271.6","5,352,172"
"06/16/2025","267","274.16","266.5","270.06","2,124,241"
"06/13/2025","267.76","271.27","263.19","264.61","2,621,880"
"06/12/2025","267.57","272.325","266.495","271.39","1,670,290"
"06/11/2025","268.5","273.16","268.43","269.36","2,222,635"
"06/10/2025","263.28","268.69","258.73","267.51","2,760,476"
"06/09/2025","260.53","264.08","257.755","263.52","4,286,556"
"06/06/2025","245.02","250.46","244.06","249.59","1,944,010"
"06/05/2025","244.12","245.21","242.06","242.65","1,327,049"
"06/04/2025","245.71","246.25","243.27","244.08","1,094,962"
"06/03/2025","245.66","248.82","244.625","246.57","886,774"
"06/02/2025","243.615","249.29","243","245.83","2,740,678"
"05/30/2025","249.5","253.68","248.47","252.7","2,029,294"
"05/29/2025","247.81","249.37","245.49","249.25","1,006,296"
"05/28/2025","245.57","247.745","244.55","246.89","1,157,466"
"05/27/2025","242.15","245.7","241.55","245.22","1,873,864"
"05/23/2025","234.81","243.5","234.38","240.98","1,188,063"
"05/22/2025","239.74","240.81","237.1","238.17","1,504,331"
"05/21/2025","244","246.565","239.725","239.96","1,773,863"
"05/20/2025","248.46","249.44","245.305","246.89","1,427,952"
"05/19/2025","247.96","250.43","246.62","249.35","1,186,747"
"05/16/2025","244.95","250.94","243.92","249.01","1,502,188"
"05/15/2025","245.32","246.33","241.95","244.1","1,125,679"
"05/14/2025","242.25","249.14","240.28","248.05","1,373,228"
"05/13/2025","246.95","246.95","241.695","241.84","1,647,908"
"05/12/2025","246.685","248.25","242.51","247.23","1,832,908"
"05/09/2025","243.805","244.99","234.45","234.47","1,691,406"
"05/08/2025","235.1","246.7","230.625","241.19","4,609,432"
"05/07/2025","242.93","245.67","241.54","242.36","2,453,981"
"05/06/2025","248.8","249.38","244.38","245.41","2,181,689"
"05/05/2025","248","251.5","247.3029","249.25","1,586,179"
"05/02/2025","245.82","250","245.285","248.68","1,354,627"
